pruning_thresh,quality,technique,frame_id,sensitivity,map
0,0,0,1,0.9444444444444444,0.9778645833333334
0,0,0,2,0.9333333333333333,0.75
0,0,0,3,0.9230769230769231,0.6666666666666666
0,0,0,4,1.0,1.0
0,0,0,5,0.9375,0.9666666666666667
0,0,0,6,1.0,0.7436974789915967
0,0,0,7,0.9285714285714286,0.6581196581196581
0,0,0,8,0.9473684210526315,0.6666666666666666
0,0,0,9,0.95,0.6666666666666666
0,0,0,10,1.0,0.7491034685479129
0,0,0,11,1.0,1.0
0,0,0,12,1.0,0.8333333333333334
0,0,0,13,1.0,0.8833333333333335
0,0,0,14,0.9411764705882353,0.6666666666666666
0,0,0,15,0.8823529411764706,0.4762962962962963
0,0,0,16,1.0,0.8333333333333334
0,0,0,17,0.9333333333333333,0.6666666666666666
0,0,0,18,1.0,0.9945746527777778
0,0,0,19,0.9444444444444444,0.625
0,0,0,20,1.0,0.8333333333333334
0,0,0,21,1.0,1.0
0,0,0,22,1.0,1.0
0,0,0,23,1.0,0.8273809523809524
0,0,0,24,0.95,0.6707386363636363
0,0,0,25,1.0,1.0
0,0,0,26,1.0,1.0
0,0,0,27,1.0,1.0
0,0,0,28,1.0,0.7083333333333333
0,0,0,29,1.0,1.0
0,0,0,30,1.0,1.0
0,0,0,31,0.9444444444444444,0.6652777777777777
0,0,0,32,0.8571428571428571,0.6666666666666666
0,0,0,33,1.0,1.0
0,0,0,34,0.9444444444444444,0.6619883040935672
0,0,0,35,0.95,0.6647173489278753
0,0,0,36,0.9090909090909091,0.95
0,0,0,37,0.9333333333333333,0.6128602756892231
0,0,0,38,1.0,0.9953703703703703
0,0,0,39,0.9444444444444444,0.8333333333333333
0,0,0,40,1.0,1.0
0,0,0,41,1.0,1.0
0,0,0,42,0.9473684210526315,0.6601307189542484
0,0,0,43,1.0,0.7777777777777777
0,0,0,44,0.9333333333333333,0.6666666666666666
0,0,0,45,0.9285714285714286,0.9583333333333333
0,0,0,46,1.0,0.98125
0,0,0,47,1.0,1.0
0,0,0,48,0.8571428571428571,0.6388888888888888
0,0,0,49,0.8,0.6666666666666666
0,0,0,50,1.0,1.0
0,0,0,51,1.0,1.0
0,0,0,52,1.0,0.75
0,0,0,53,1.0,1.0
